id,node_id,seq,n_samples,round_id,w0,w1,w2,w3,rssi,snr,checksum_ok,received_at
247,2,496,32,0,0.569025,0.054193,0.083015,0.161156,-97,2.75,t,2026-08-27 20:38:35.938497+00
248,1,524,32,0,0.612259,0.312395,0.015523,0.026862,-61,10,t,2026-08-27 20:38:39.538171+00
249,2,500,32,0,0.56839,0.054076,0.083285,0.161773,-98,1.25,t,2026-08-27 20:39:35.935879+00
250,1,528,32,0,0.612262,0.3124,0.015523,0.026877,-62,9.5,t,2026-08-27 20:39:39.550754+00
251,2,504,32,0,0.56741,0.053503,0.08305,0.161492,-97,2.75,t,2026-08-27 20:40:35.936237+00
252,1,532,32,0,0.61226,0.312402,0.015521,0.026886,-62,10,t,2026-08-27 20:40:39.542268+00
253,2,508,32,0,0.56733,0.053817,0.083786,0.162927,-96,2.5,t,2026-08-27 20:41:35.934714+00
254,1,536,32,0,0.612255,0.312404,0.015521,0.026893,-62,10.5,t,2026-08-27 20:41:39.539618+00
255,2,512,32,0,0.566771,0.053566,0.083963,0.163358,-97,2.5,t,2026-08-27 20:42:35.932358+00
256,1,540,32,0,0.612254,0.312407,0.015524,0.026901,-62,9.75,t,2026-08-27 20:42:39.495467+00
257,2,516,32,0,0.566055,0.053132,0.083869,0.163267,-97,2,t,2026-08-27 20:43:35.929648+00
258,1,544,32,0,0.612255,0.312409,0.015528,0.026909,-62,10,t,2026-08-27 20:43:39.50506+00
259,2,520,32,0,0.565571,0.052958,0.084068,0.163566,-97,2,t,2026-08-27 20:44:35.928852+00
260,1,548,32,0,0.612258,0.312412,0.015533,0.026918,-62,9.75,t,2026-08-27 20:44:39.547211+00
261,2,524,32,0,0.565041,0.052711,0.084203,0.163812,-97,2.5,t,2026-08-27 20:45:35.925058+00
262,1,552,32,0,0.61226,0.312416,0.015535,0.026924,-61,10.25,t,2026-08-27 20:45:39.486687+00
263,2,528,32,0,0.56481,0.052799,0.0846,0.164533,-97,2.5,t,2026-08-27 20:46:35.924245+00
264,1,556,32,0,0.612263,0.312417,0.015535,0.026928,-62,9.75,t,2026-08-27 20:46:39.499861+00
265,2,532,32,0,0.563723,0.052303,0.084254,0.163903,-97,2.25,t,2026-08-27 20:47:35.922381+00
266,1,560,32,0,0.612264,0.312419,0.015536,0.026931,-62,9.75,t,2026-08-27 20:47:39.50044+00
267,2,536,32,0,0.563371,0.052549,0.08462,0.164569,-97,2.5,t,2026-08-27 20:48:35.919486+00
268,1,564,32,0,0.612267,0.312421,0.015536,0.026935,-62,9.75,t,2026-08-27 20:48:39.523524+00
269,2,540,32,0,0.562883,0.052488,0.084736,0.164781,-97,2.25,t,2026-08-27 20:49:35.915785+00
270,1,568,32,0,0.612272,0.312424,0.015539,0.026941,-61,9.75,t,2026-08-27 20:49:39.481014+00
271,2,544,32,0,0.562149,0.052163,0.084559,0.164459,-97,2.25,t,2026-08-27 20:50:35.915325+00
272,1,572,32,0,0.612275,0.312429,0.015549,0.026953,-62,10,t,2026-08-27 20:50:39.492334+00
273,2,548,32,0,0.561622,0.051956,0.084558,0.164457,-97,2.25,t,2026-08-27 20:51:35.91298+00
274,1,576,32,0,0.612276,0.312431,0.015552,0.026963,-62,9.75,t,2026-08-27 20:51:39.487363+00
275,2,552,32,0,0.561197,0.051871,0.084659,0.16464,-97,2.5,t,2026-08-27 20:52:35.912361+00
276,1,580,32,0,0.612208,0.312366,0.015474,0.026832,-62,10.25,t,2026-08-27 20:52:39.456441+00
277,2,556,32,0,0.561127,0.052143,0.085089,0.165421,-97,2.5,t,2026-08-27 20:53:35.910438+00
278,1,584,32,0,0.612258,0.312419,0.015555,0.026954,-62,9.75,t,2026-08-27 20:53:39.518747+00
279,2,560,32,0,0.560543,0.051802,0.08497,0.165205,-97,2.5,t,2026-08-27 20:54:35.911546+00
280,1,588,32,0,0.61221,0.312378,0.015508,0.026884,-62,9.75,t,2026-08-27 20:54:39.45222+00
281,2,564,32,0,0.560394,0.051926,0.085416,0.166017,-97,2.5,t,2026-08-27 20:55:35.906427+00
282,1,592,32,0,0.612245,0.31243,0.015579,0.027,-62,9.75,t,2026-08-27 20:55:39.521665+00
283,2,568,32,0,0.560137,0.05203,0.08582,0.166751,-97,2.5,t,2026-08-27 20:56:35.905715+00
284,1,596,32,0,0.612172,0.312376,0.015515,0.026898,-62,9.75,t,2026-08-27 20:56:39.48517+00
285,2,572,32,0,0.55924,0.051613,0.085646,0.166435,-97,2.5,t,2026-08-27 20:57:35.90237+00
286,1,600,32,0,0.61221,0.31243,0.015602,0.027027,-61,10.25,t,2026-08-27 20:57:39.493452+00
287,2,576,32,0,0.5588,0.051756,0.085944,0.166977,-98,1.5,t,2026-08-27 20:58:35.900366+00
288,1,604,32,0,0.612132,0.312365,0.01554,0.026923,-62,10,t,2026-08-27 20:58:39.525328+00
289,2,580,32,0,0.557942,0.051461,0.085784,0.166685,-97,1.5,t,2026-08-27 20:59:35.899626+00
290,1,608,32,0,0.612091,0.312346,0.015536,0.026906,-61,9.75,t,2026-08-27 20:59:39.475677+00
291,2,584,32,0,0.557721,0.051784,0.086368,0.167748,-97,2.75,t,2026-08-27 21:00:35.896352+00
292,1,612,32,0,0.612123,0.312397,0.015628,0.027038,-63,9.75,t,2026-08-27 21:00:39.52955+00
293,2,588,32,0,0.556768,0.051761,0.086408,0.167819,-96,2.5,t,2026-08-27 21:01:35.89313+00
294,1,616,32,0,0.612095,0.312382,0.015636,0.027034,-62,9.5,t,2026-08-27 21:01:39.526552+00
295,2,592,32,0,0.555762,0.051543,0.086226,0.167489,-95,4.5,t,2026-08-27 21:02:35.89278+00
296,1,620,32,0,0.612076,0.312374,0.015654,0.027044,-63,9.75,t,2026-08-27 21:02:39.51999+00
297,2,596,32,0,0.555038,0.051664,0.086237,0.16751,-96,3.25,t,2026-08-27 21:03:35.889327+00
298,1,624,32,0,0.61206,0.31236,0.015667,0.027046,-62,10,t,2026-08-27 21:03:39.507061+00
299,2,600,32,0,0.554237,0.05177,0.086296,0.167617,-96,3.25,t,2026-08-27 21:04:35.889229+00
300,1,628,32,0,0.61205,0.312355,0.015688,0.027065,-63,10,t,2026-08-27 21:04:39.516489+00
301,2,604,32,0,0.553937,0.052389,0.086975,0.168851,-101,-5,t,2026-08-27 21:05:35.886477+00
302,1,632,32,0,0.612031,0.312343,0.015691,0.02706,-63,9.5,t,2026-08-27 21:05:39.592424+00
303,2,608,32,0,0.552779,0.052273,0.086844,0.168631,-99,-0.25,t,2026-08-27 21:06:35.883837+00
304,1,636,32,0,0.612023,0.312338,0.0157,0.027065,-64,10,t,2026-08-27 21:06:39.46978+00
305,2,612,32,0,0.551959,0.052659,0.087144,0.169152,-98,1.25,t,2026-08-27 21:07:35.883352+00
306,1,640,32,0,0.612015,0.312332,0.015697,0.027063,-64,10,t,2026-08-27 21:07:39.741506+00
307,2,616,32,0,0.55095,0.05284,0.087138,0.169131,-99,0.25,t,2026-08-27 21:08:35.879896+00
308,1,644,32,0,0.612014,0.312333,0.0157,0.027067,-64,9.5,t,2026-08-27 21:08:39.460404+00
309,2,620,32,0,0.55027,0.053209,0.087321,0.16963,-98,2,t,2026-08-27 21:09:35.883137+00
310,1,648,32,0,0.611994,0.312316,0.015684,0.02704,-64,10,t,2026-08-27 21:09:39.497157+00
311,2,624,32,0,0.549241,0.053139,0.087127,0.169541,-99,0.5,t,2026-08-27 21:10:35.878015+00
312,1,652,32,0,0.611942,0.312265,0.015628,0.026947,-63,10,t,2026-08-27 21:10:39.439693+00
313,2,628,32,0,0.548244,0.052932,0.087015,0.169546,-99,0.5,t,2026-08-27 21:11:35.87356+00
314,1,656,32,0,0.611944,0.31227,0.015645,0.02697,-64,10.25,t,2026-08-27 21:11:39.480687+00
315,2,632,32,0,0.547458,0.052815,0.086705,0.169428,-100,-0.75,t,2026-08-27 21:12:35.873736+00
316,1,660,32,0,0.612008,0.312331,0.015736,0.027113,-63,10.25,t,2026-08-27 21:12:39.428637+00
317,2,636,32,0,0.546903,0.05282,0.086657,0.169564,-100,0.25,t,2026-08-27 21:13:35.870164+00
318,1,664,32,0,0.611994,0.312318,0.015734,0.02711,-64,9.75,t,2026-08-27 21:13:39.485744+00
319,2,640,32,0,0.546439,0.052879,0.086744,0.169959,-98,1.25,t,2026-08-27 21:14:35.869649+00
320,1,668,32,0,0.61192,0.312242,0.015655,0.026981,-64,9.25,t,2026-08-27 21:14:39.45896+00
321,2,644,32,0,0.545867,0.052611,0.086573,0.169909,-99,0.75,t,2026-08-27 21:15:35.867344+00
322,1,672,32,0,0.611926,0.312244,0.015683,0.027026,-65,9.5,t,2026-08-27 21:15:39.486372+00
323,2,648,32,0,0.545571,0.052558,0.086812,0.170437,-100,0.5,t,2026-08-27 21:16:35.867038+00
324,1,676,32,0,0.611954,0.312265,0.015742,0.02712,-67,9.5,t,2026-08-27 21:16:39.458919+00
325,2,652,32,0,0.544841,0.0526,0.087045,0.170658,-100,0.75,t,2026-08-27 21:17:35.863805+00
326,1,680,32,0,0.611896,0.3122,0.015691,0.027037,-65,10.25,t,2026-08-27 21:17:39.484069+00
327,2,656,32,0,0.544319,0.053007,0.087328,0.171075,-99,1.5,t,2026-08-27 21:18:35.862308+00
328,1,684,32,0,0.611901,0.312206,0.01572,0.027086,-65,10,t,2026-08-27 21:18:39.509503+00
329,2,660,32,0,0.543978,0.053511,0.087676,0.171598,-99,1,t,2026-08-27 21:19:35.860887+00
330,1,688,32,0,0.61193,0.312252,0.01579,0.027204,-66,9.75,t,2026-08-27 21:19:39.488028+00
331,2,664,32,0,0.543371,0.0537,0.087839,0.171788,-99,1.5,t,2026-08-27 21:20:35.857991+00
332,1,692,32,0,0.611827,0.312177,0.015702,0.027066,-64,10,t,2026-08-27 21:20:39.476352+00
333,2,668,32,0,0.542606,0.053849,0.087908,0.171807,-100,0.75,t,2026-08-27 21:21:35.859158+00
334,1,696,32,0,0.611858,0.312236,0.015784,0.027197,-64,9.5,t,2026-08-27 21:21:39.629959+00
335,2,672,32,0,0.541939,0.054208,0.08816,0.172131,-100,0.75,t,2026-08-27 21:22:35.85406+00
336,1,700,32,0,0.611774,0.312183,0.015722,0.027096,-64,10,t,2026-08-27 21:22:39.500067+00
337,2,676,32,0,0.540936,0.05434,0.088129,0.171922,-100,0.5,t,2026-08-27 21:23:35.858522+00
338,1,704,32,0,0.611798,0.312244,0.015798,0.027215,-64,10,t,2026-08-27 21:23:39.688255+00
339,2,680,32,0,0.54061,0.054794,0.088621,0.172661,-100,0.75,t,2026-08-27 21:24:35.850218+00
340,1,708,32,0,0.611726,0.312204,0.015755,0.027131,-64,9.75,t,2026-08-27 21:24:39.459252+00
341,2,684,32,0,0.539863,0.054482,0.088678,0.172534,-100,1.5,t,2026-08-27 21:25:36.277778+00
342,1,712,32,0,0.611694,0.312201,0.015761,0.027133,-65,9.75,t,2026-08-27 21:25:39.555705+00
343,2,688,32,0,0.539388,0.054387,0.08915,0.173154,-100,1.25,t,2026-08-27 21:26:36.028311+00
344,1,716,32,0,0.61171,0.312227,0.015815,0.027219,-65,9.75,t,2026-08-27 21:26:39.605563+00
345,2,692,32,0,0.538641,0.054135,0.089402,0.173378,-100,1.75,t,2026-08-27 21:27:35.882065+00
346,1,720,32,0,0.611637,0.312157,0.015756,0.027123,-64,10.75,t,2026-08-27 21:27:39.614515+00
347,2,696,32,0,0.537976,0.053946,0.089696,0.17368,-100,2,t,2026-08-27 21:28:35.844722+00
348,1,724,32,0,0.611637,0.312158,0.015787,0.027171,-65,9.5,t,2026-08-27 21:28:39.685294+00
349,2,700,32,0,0.537183,0.053527,0.089917,0.173761,-100,2.25,t,2026-08-27 21:29:35.841093+00
350,1,728,32,0,0.611601,0.31213,0.015772,0.027149,-65,9.5,t,2026-08-27 21:29:39.566952+00
351,2,704,32,0,0.536475,0.053383,0.090351,0.174149,-100,1.5,t,2026-08-27 21:30:35.956945+00
352,1,732,32,0,0.61158,0.312115,0.015777,0.027159,-65,9,t,2026-08-27 21:30:39.536802+00
353,2,708,32,0,0.535964,0.053331,0.090874,0.174802,-101,1.75,t,2026-08-27 21:31:36.227958+00
354,1,736,32,0,0.611571,0.312117,0.015801,0.027198,-65,9.25,t,2026-08-27 21:31:39.558976+00
355,2,712,32,0,0.535271,0.053205,0.091075,0.175032,-100,1.75,t,2026-08-27 21:32:35.839592+00
356,1,740,32,0,0.611594,0.312164,0.015872,0.02731,-65,9.25,t,2026-08-27 21:32:39.559404+00
357,2,716,32,0,0.534691,0.05316,0.091294,0.175277,-100,2.25,t,2026-08-27 21:33:35.869276+00
358,1,744,32,0,0.611565,0.312168,0.015874,0.027311,-65,9.75,t,2026-08-27 21:33:39.551968+00
359,2,720,32,0,0.534099,0.052945,0.091405,0.175345,-100,1.75,t,2026-08-27 21:34:35.832505+00
360,1,748,32,0,0.61154,0.312172,0.015875,0.027309,-66,9.75,t,2026-08-27 21:34:39.521589+00
361,2,724,32,0,0.533822,0.052954,0.091767,0.175907,-101,1,t,2026-08-27 21:35:35.8463+00
362,1,752,32,0,0.611515,0.312178,0.015874,0.027306,-66,9.75,t,2026-08-27 21:35:39.513658+00
363,2,728,32,0,0.533202,0.0526,0.091735,0.175816,-101,1.75,t,2026-08-27 21:36:35.829481+00
364,1,756,32,0,0.611501,0.312181,0.015877,0.027309,-65,10,t,2026-08-27 21:36:39.529829+00
365,2,732,32,0,0.532908,0.052435,0.091841,0.176038,-100,1.5,t,2026-08-27 21:37:35.826334+00
366,1,760,32,0,0.611484,0.312185,0.015879,0.027311,-66,9.75,t,2026-08-27 21:37:39.487518+00
367,2,736,32,0,0.532576,0.052068,0.091728,0.175926,-100,1.75,t,2026-08-27 21:38:35.855687+00
368,1,764,32,0,0.611468,0.312184,0.01588,0.027311,-65,9.75,t,2026-08-27 21:38:39.652055+00
369,2,740,32,0,0.532334,0.051949,0.091707,0.176088,-100,1.5,t,2026-08-27 21:39:35.822626+00
370,1,768,32,0,0.611456,0.312186,0.015881,0.027311,-66,9.25,t,2026-08-27 21:39:39.452414+00
371,2,744,32,0,0.532031,0.051769,0.091657,0.176244,-100,1.5,t,2026-08-27 21:40:35.82275+00
372,1,772,32,0,0.611451,0.312182,0.015879,0.027308,-66,9.5,t,2026-08-27 21:40:39.480572+00
373,2,748,32,0,0.532309,0.052354,0.092033,0.177538,-100,2,t,2026-08-27 21:41:39.575456+00
374,1,776,32,0,0.611447,0.312181,0.015881,0.02731,-65,9.75,t,2026-08-27 21:41:41.508127+00
375,2,752,32,0,0.532147,0.052636,0.091885,0.177878,-100,2.5,t,2026-08-27 21:42:35.874692+00
376,1,780,32,0,0.611376,0.312113,0.015797,0.027176,-66,9.25,t,2026-08-27 21:42:39.620647+00
377,2,756,32,0,0.531491,0.052545,0.091291,0.177418,-100,2.75,t,2026-08-27 21:43:35.815678+00
378,1,784,32,0,0.611436,0.312177,0.015891,0.027326,-66,10,t,2026-08-27 21:43:39.525619+00
379,2,760,32,0,0.531236,0.052813,0.091127,0.177628,-99,2.5,t,2026-08-27 21:44:35.813353+00
380,1,788,32,0,0.611375,0.31212,0.015831,0.02723,-66,9.5,t,2026-08-27 21:44:39.48166+00
381,2,764,32,0,0.530948,0.053092,0.090902,0.17783,-100,1.5,t,2026-08-27 21:45:35.816316+00
382,1,792,32,0,0.611353,0.312102,0.015816,0.027204,-66,9.5,t,2026-08-27 21:45:39.53868+00
383,2,768,32,0,0.530513,0.053005,0.090749,0.177775,-102,-0.5,t,2026-08-27 21:46:35.815529+00
384,1,796,32,0,0.611358,0.312109,0.015843,0.027246,-66,10,t,2026-08-27 21:46:39.501489+00
385,2,772,32,0,0.530454,0.053234,0.091029,0.178436,-102,-1.75,t,2026-08-27 21:47:35.812802+00
386,1,800,32,0,0.611329,0.312088,0.01583,0.027227,-66,9.25,t,2026-08-27 21:47:39.445403+00
387,2,776,32,0,0.530122,0.053069,0.091121,0.178633,-102,-1.5,t,2026-08-27 21:48:35.873079+00
388,1,804,32,0,0.611318,0.312086,0.015841,0.027244,-65,9.5,t,2026-08-27 21:48:39.407231+00
389,2,780,32,0,0.52934,0.052578,0.090953,0.178341,-102,-0.25,t,2026-08-27 21:49:35.830142+00
390,1,808,32,0,0.611369,0.31214,0.015935,0.027393,-65,10,t,2026-08-27 21:49:39.620452+00
391,2,784,32,0,0.529107,0.052592,0.091293,0.179021,-101,0.75,t,2026-08-27 21:50:35.802668+00
392,1,812,32,0,0.611348,0.312127,0.015931,0.027387,-68,9.75,t,2026-08-27 21:50:39.517814+00
393,2,28,28,0,0.672986,0.00751,0.085439,0.131445,-105,-5.25,t,2026-08-31 17:30:29.344976+00
394,1,36,32,0,0.613049,0.312974,0.018679,0.024767,-84,9.5,t,2026-08-31 17:30:31.278242+00
395,2,32,32,0,0.674053,0.000822,0.087818,0.135104,-103,-5.75,t,2026-08-31 17:31:29.300358+00
396,1,40,32,0,0.613057,0.312979,0.018689,0.024807,-73,10,t,2026-08-31 17:31:31.293717+00
397,1,44,32,0,0.613009,0.312926,0.01862,0.024725,-72,10.75,t,2026-08-31 17:32:31.412256+00
398,2,40,32,0,0.671329,0.001596,0.087731,0.134971,-103,-8,t,2026-08-31 17:33:29.297423+00
399,1,48,32,0,0.613056,0.312968,0.018687,0.024819,-72,9.5,t,2026-08-31 17:33:31.3212+00
400,1,52,32,0,0.613003,0.312914,0.018617,0.024723,-72,9.5,t,2026-08-31 17:34:31.466685+00
401,2,48,32,0,0.668898,0.002675,0.088198,0.135689,-103,-8.75,t,2026-08-31 17:35:29.291992+00
402,1,56,32,0,0.612943,0.312856,0.018529,0.02461,-71,10,t,2026-08-31 17:35:31.376283+00
403,2,52,32,0,0.667817,0.003552,0.088743,0.136527,-104,-7,t,2026-08-31 17:36:29.291465+00
404,1,60,32,0,0.612957,0.312869,0.01854,0.024642,-71,9.25,t,2026-08-31 17:36:31.332047+00
405,2,56,32,0,0.665991,0.003901,0.088571,0.136263,-103,-7.5,t,2026-08-31 17:37:29.289585+00
406,1,64,32,0,0.612961,0.31287,0.018539,0.02465,-69,9.5,t,2026-08-31 17:37:31.502324+00
407,2,60,32,0,0.664574,0.004365,0.088652,0.136387,-103,-6,t,2026-08-31 17:38:29.28753+00
408,1,68,32,0,0.612957,0.312865,0.018541,0.024651,-70,9.25,t,2026-08-31 17:38:31.321136+00
409,2,64,32,0,0.663261,0.004887,0.088875,0.136731,-102,-1.75,t,2026-08-31 17:39:29.28593+00
410,1,72,32,0,0.612947,0.312855,0.018547,0.024647,-71,10.25,t,2026-08-31 17:39:31.404308+00
411,2,68,32,0,0.662195,0.005152,0.088977,0.136888,-97,4.5,t,2026-08-31 17:40:29.282583+00
412,1,76,32,0,0.612943,0.31285,0.018557,0.024651,-79,9.5,t,2026-08-31 17:40:31.287926+00
413,2,72,32,0,0.661557,0.005727,0.089445,0.137607,-98,3.5,t,2026-08-31 17:41:29.370248+00
414,1,80,32,0,0.612879,0.312784,0.018462,0.024529,-71,9.5,t,2026-08-31 17:41:31.327326+00
415,2,76,32,0,0.660888,0.006117,0.089872,0.138265,-98,3,t,2026-08-31 17:42:29.279291+00
416,1,84,32,0,0.612827,0.312727,0.018375,0.024421,-90,0.75,t,2026-08-31 17:42:31.334701+00
417,2,80,32,0,0.6599,0.006182,0.090017,0.138487,-103,-6.5,t,2026-08-31 17:43:29.279618+00
418,1,88,32,0,0.612836,0.312734,0.018366,0.024421,-71,10.5,t,2026-08-31 17:43:31.376105+00
419,1,92,32,0,0.612807,0.312708,0.018309,0.024342,-76,9.25,t,2026-08-31 17:44:31.379943+00
420,2,88,32,0,0.65796,0.005747,0.089858,0.138469,-102,-6,t,2026-08-31 17:45:29.34095+00
421,1,96,32,0,0.612822,0.312727,0.018332,0.024361,-74,9.75,t,2026-08-31 17:45:31.143186+00
422,2,92,32,0,0.658045,0.006422,0.09048,0.139932,-105,-8.75,t,2026-08-31 17:46:29.272204+00
423,1,100,32,0,0.612823,0.312735,0.018354,0.024373,-81,9,t,2026-08-31 17:46:31.391372+00
424,1,104,32,0,0.612817,0.312734,0.018373,0.024382,-72,9.25,t,2026-08-31 17:47:31.402074+00
425,2,100,32,0,0.656805,0.006111,0.090401,0.14076,-103,-10.5,t,2026-08-31 17:48:29.268367+00
426,1,108,32,0,0.612748,0.312673,0.0183,0.024266,-74,9.75,t,2026-08-31 17:48:31.384396+00
427,2,148,32,0,0.646794,0.011381,0.090837,0.14343,-97,4.25,t,2026-08-31 18:00:29.546087+00
428,1,156,32,0,0.612689,0.312609,0.018265,0.024192,-67,10,t,2026-08-31 18:00:31.336565+00
429,2,152,32,0,0.646094,0.011025,0.090633,0.14311,-100,1.5,t,2026-08-31 18:01:29.246353+00
